4/8/2016	-0.183	0.00%
3/8/2016	-0.183	0.54%
2/8/2016	-0.184	1.08%
1/8/2016	-0.186	0.00%
29/7/2016	-0.186	0.00%
28/7/2016	-0.186	0.53%
27/7/2016	-0.187	0.00%
26/7/2016	-0.187	0.53%
25/7/2016	-0.188	0.53%
22/7/2016	-0.189	-0.53%
21/7/2016	-0.188	0.53%
20/7/2016	-0.189	0.00%
19/7/2016	-0.189	1.05%
18/7/2016	-0.191	-2.14%
15/7/2016	-0.187	1.58%
14/7/2016	-0.19	0.52%
13/7/2016	-0.191	0.00%
12/7/2016	-0.191	-0.53%
11/7/2016	-0.19	0.00%
8/7/2016	-0.19	-0.53%
7/7/2016	-0.189	0.00%
6/7/2016	-0.189	-0.53%
5/7/2016	-0.188	-1.62%
4/7/2016	-0.185	-1.65%
1/7/2016	-0.182	-1.68%
30/6/2016	-0.179	-0.56%
29/6/2016	-0.178	-1.14%
28/6/2016	-0.176	0.00%
27/6/2016	-0.176	-0.57%
24/6/2016	-0.175	-8.70%
23/6/2016	-0.161	0.00%
22/6/2016	-0.161	-1.26%
21/6/2016	-0.159	0.00%
20/6/2016	-0.159	0.00%
17/6/2016	-0.159	-0.63%
16/6/2016	-0.16	0.63%
15/6/2016	-0.159	0.00%
14/6/2016	-0.159	0.63%
13/6/2016	-0.158	-0.63%
10/6/2016	-0.159	0.00%
9/6/2016	-0.159	-0.63%
8/6/2016	-0.16	0.63%
7/6/2016	-0.159	1.27%
6/6/2016	-0.157	1.95%
3/6/2016	-0.154	0.65%
2/6/2016	-0.153	0.00%
1/6/2016	-0.153	0.00%
31/5/2016	-0.153	1.32%
30/5/2016	-0.151	1.34%
27/5/2016	-0.149	2.05%
26/5/2016	-0.146	1.39%
25/5/2016	-0.144	0.00%
24/5/2016	-0.144	0.00%
23/5/2016	-0.144	0.70%
20/5/2016	-0.143	0.00%
19/5/2016	-0.143	-0.69%
18/5/2016	-0.144	0.70%
17/5/2016	-0.143	0.00%
16/5/2016	-0.143	-0.69%
13/5/2016	-0.144	0.00%
12/5/2016	-0.144	0.00%
11/5/2016	-0.144	0.00%
10/5/2016	-0.144	0.70%
9/5/2016	-0.143	-0.69%
6/5/2016	-0.144	0.00%
5/5/2016	-0.144	1.41%
4/5/2016	-0.142	0.00%
3/5/2016	-0.142	0.71%
2/5/2016	-0.141	0.00%
29/4/2016	-0.141	-0.70%
28/4/2016	-0.142	0.00%
27/4/2016	-0.142	-0.70%
26/4/2016	-0.143	-0.69%
25/4/2016	-0.144	0.70%
22/4/2016	-0.143	0.00%
21/4/2016	-0.143	1.42%
20/4/2016	-0.141	1.44%
19/4/2016	-0.139	0.00%
18/4/2016	-0.139	-0.71%
15/4/2016	-0.14	1.45%
14/4/2016	-0.138	0.00%
13/4/2016	-0.138	1.47%
12/4/2016	-0.136	2.26%
11/4/2016	-0.133	-0.75%
8/4/2016	-0.134	0.00%
7/4/2016	-0.134	1.52%
6/4/2016	-0.132	0.00%
5/4/2016	-0.132	0.00%
4/4/2016	-0.132	0.76%
1/4/2016	-0.131	-0.76%
31/3/2016	-0.132	0.00%
30/3/2016	-0.132	-1.49%
29/3/2016	-0.134	0.00%
24/3/2016	-0.134	0.75%
23/3/2016	-0.133	0.76%
22/3/2016	-0.132	0.76%
21/3/2016	-0.131	0.00%
18/3/2016	-0.131	0.00%
17/3/2016	-0.131	1.55%
16/3/2016	-0.129	-0.77%
15/3/2016	-0.13	-0.76%
14/3/2016	-0.131	0.00%
11/3/2016	-0.131	-7.09%
10/3/2016	-0.141	1.44%
9/3/2016	-0.139	0.72%
8/3/2016	-0.138	1.47%
7/3/2016	-0.136	0.00%
4/3/2016	-0.136	0.74%
3/3/2016	-0.135	0.75%
2/3/2016	-0.134	-0.74%
1/3/2016	-0.135	0.75%
29/2/2016	-0.134	3.88%
26/2/2016	-0.129	0.78%
25/2/2016	-0.128	0.00%
24/2/2016	-0.128	2.40%
23/2/2016	-0.125	-0.79%
22/2/2016	-0.126	0.80%
19/2/2016	-0.125	0.81%
18/2/2016	-0.124	2.48%
17/2/2016	-0.121	0.83%
16/2/2016	-0.12	3.45%
15/2/2016	-0.116	0.00%
12/2/2016	-0.116	3.57%
11/2/2016	-0.112	0.90%
10/2/2016	-0.111	1.83%
9/2/2016	-0.109	1.87%
8/2/2016	-0.107	2.88%
5/2/2016	-0.104	1.96%
4/2/2016	-0.102	6.25%
3/2/2016	-0.096	2.13%
2/2/2016	-0.094	0.00%
1/2/2016	-0.094	5.62%
29/1/2016	-0.089	7.23%
28/1/2016	-0.083	1.22%
27/1/2016	-0.082	0.00%
26/1/2016	-0.082	6.49%
25/1/2016	-0.077	4.05%
22/1/2016	-0.074	13.85%
21/1/2016	-0.065	6.56%
20/1/2016	-0.061	8.93%
19/1/2016	-0.056	3.70%
18/1/2016	-0.054	0.00%
15/1/2016	-0.054	1.89%
14/1/2016	-0.053	-1.85%
13/1/2016	-0.054	1.89%
12/1/2016	-0.053	1.92%
11/1/2016	-0.052	1.96%
8/1/2016	-0.051	2.00%
7/1/2016	-0.05	13.64%
6/1/2016	-0.044	7.32%
5/1/2016	-0.041	0.00%
4/1/2016	-0.041	2.50%
31/12/2015	-0.04	-2.44%
